Date,Product,Quantity,Revenue
2025-01-27,Widget B,12,348
2025-02-09,Widget A,1,48
2025-01-28,Widget B,16,800
2025-09-13,Widget A,26,1092
2025-12-22,Widget D,6,252
2025-02-04,Widget C,18,432
2025-11-05,Widget B,41,615
2025-06-20,Widget E,12,456
2025-07-15,Widget C,25,350
2025-12-26,Widget B,44,1848
2025-11-16,Widget B,22,418
2025-04-12,Widget B,16,784
2025-10-05,Widget E,26,1300
2025-09-19,Widget A,27,1080
2025-08-16,Widget C,34,1326
2025-05-31,Widget B,36,1764
2025-05-09,Widget D,1,46
2025-08-30,Widget D,4,192
2025-07-01,Widget C,32,1152
2025-03-25,Widget B,49,1274
2025-10-30,Widget E,4,96
2025-09-06,Widget C,33,891
2025-10-10,Widget E,5,135
2025-02-05,Widget D,38,988
2025-06-11,Widget C,20,420
2025-04-17,Widget C,50,1950
2025-08-26,Widget C,49,2156
2025-03-24,Widget E,42,840
2025-08-15,Widget C,22,484
2025-03-12,Widget E,15,720
2025-06-14,Widget C,8,192
2025-06-30,Widget E,5,80
2025-05-17,Widget C,38,1824
2025-09-25,Widget D,6,114
2025-11-13,Widget E,40,1640
2025-12-29,Widget E,42,756
2025-09-17,Widget B,6,150
2025-08-23,Widget C,15,585
2025-12-10,Widget A,12,144
2025-11-14,Widget C,46,736
2025-01-18,Widget A,6,192
2025-04-20,Widget A,34,1224
2025-03-08,Widget B,10,440
2025-03-22,Widget C,11,176
2025-08-08,Widget A,50,2200
2025-04-24,Widget A,50,1650
2025-12-08,Widget B,3,102
2025-10-21,Widget E,18,234
2025-12-30,Widget E,28,1064
2025-01-10,Widget C,31,682
2025-07-06,Widget C,15,660
2025-07-29,Widget C,49,1029
2025-04-07,Widget C,44,1364
2025-03-02,Widget A,9,243
2025-10-31,Widget A,45,630
2025-10-12,Widget B,38,1672
2025-06-11,Widget A,20,920
2025-02-20,Widget D,29,1247
2025-07-11,Widget C,6,126
2025-04-21,Widget C,41,574
2025-06-19,Widget C,18,684
2025-08-23,Widget C,50,500
2025-05-14,Widget B,3,51
2025-07-06,Widget D,11,374
2025-07-01,Widget E,29,667
2025-02-15,Widget C,4,108
2025-07-15,Widget D,17,663
2025-10-14,Widget A,29,696
2025-10-08,Widget C,22,770
2025-11-05,Widget B,33,1056
2025-11-04,Widget C,32,608
2025-12-11,Widget A,5,95
2025-02-22,Widget A,20,280
2025-10-03,Widget A,13,351
2025-09-28,Widget A,13,195
2025-01-28,Widget C,19,494
2025-10-09,Widget A,5,95
2025-09-12,Widget B,16,384
2025-08-08,Widget C,48,480
2025-04-03,Widget D,17,374
2025-10-20,Widget C,2,74
2025-12-24,Widget C,20,820
2025-03-16,Widget E,39,546
2025-11-04,Widget B,18,792
2025-05-12,Widget A,20,540
2025-06-27,Widget C,44,572
2025-10-30,Widget B,5,235
2025-03-17,Widget C,33,1353
2025-06-01,Widget D,14,294
2025-05-30,Widget E,34,1088
2025-11-02,Widget D,31,403
2025-11-12,Widget D,7,301
2025-03-29,Widget E,5,220
2025-05-01,Widget D,33,1650
2025-03-06,Widget A,25,325
2025-12-16,Widget A,30,420
2025-05-30,Widget C,34,408
2025-06-12,Widget C,46,1104
2025-05-30,Widget C,1,49
2025-02-11,Widget E,30,630
2025-04-30,Widget D,35,560
2025-04-24,Widget E,11,528
2025-05-15,Widget A,33,1188
2025-05-15,Widget E,15,750
2025-09-21,Widget B,14,672
2025-11-14,Widget A,41,2009
2025-02-20,Widget C,33,891
2025-03-02,Widget D,37,1110
2025-08-23,Widget B,40,880
2025-10-10,Widget B,13,195
2025-04-10,Widget D,9,315
2025-07-24,Widget C,15,600
2025-12-28,Widget E,44,1144
2025-06-06,Widget E,24,456
2025-07-01,Widget A,29,1450
2025-01-26,Widget B,6,288
2025-05-08,Widget A,7,315
2025-07-13,Widget C,32,1536
2025-07-13,Widget B,22,1056
2025-08-12,Widget B,12,240
2025-08-14,Widget E,16,544
2025-09-22,Widget A,8,280
2025-07-21,Widget D,29,1189
2025-09-27,Widget E,8,240
2025-10-02,Widget B,42,840
2025-05-04,Widget D,11,352
2025-08-26,Widget E,18,900
2025-06-22,Widget A,39,1560
2025-03-22,Widget C,40,1080
2025-03-05,Widget B,22,836
2025-12-13,Widget B,7,112
2025-10-31,Widget A,19,874
2025-05-19,Widget C,14,574
2025-06-28,Widget E,38,1178
2025-11-09,Widget E,10,220
2025-07-01,Widget C,49,1813
2025-05-26,Widget A,40,1640
2025-06-23,Widget D,33,957
2025-05-02,Widget C,41,779
2025-10-01,Widget A,43,1806
2025-04-01,Widget C,27,999
2025-12-13,Widget D,14,364
2025-03-25,Widget C,20,960
2025-09-30,Widget C,31,1147
2025-11-10,Widget C,44,748
2025-10-29,Widget C,5,60
2025-11-05,Widget C,13,208
2025-07-21,Widget B,14,448
2025-09-18,Widget E,3,150
2025-06-24,Widget A,32,1120
2025-08-02,Widget C,8,192
2025-12-24,Widget C,25,625
2025-06-03,Widget A,10,310
2025-09-08,Widget D,30,1290
2025-08-18,Widget E,39,741
2025-01-01,Widget B,38,1748
2025-09-10,Widget A,20,860
2025-03-13,Widget E,27,1188
2025-08-29,Widget A,38,684
2025-12-08,Widget A,36,864
2025-08-21,Widget C,31,1023
2025-03-22,Widget A,21,294
2025-04-16,Widget B,33,825
2025-06-01,Widget C,36,864
2025-05-20,Widget A,9,405
2025-12-21,Widget B,6,114
2025-12-19,Widget B,45,2025
2025-09-12,Widget D,10,360
2025-11-05,Widget B,16,624
2025-12-01,Widget C,35,1505
2025-12-25,Widget E,32,960
2025-04-15,Widget E,10,400
2025-02-08,Widget B,45,1215
2025-12-24,Widget A,7,224
2025-08-17,Widget C,39,1833
2025-03-01,Widget C,20,580
2025-02-28,Widget C,10,170
2025-10-30,Widget A,2,62
2025-03-13,Widget D,22,418
2025-11-16,Widget A,2,50
2025-08-08,Widget B,29,1218
2025-08-20,Widget D,47,2350
2025-12-07,Widget B,3,84
2025-12-17,Widget D,7,154
2025-03-01,Widget C,23,805
2025-11-02,Widget D,35,1400
2025-07-02,Widget D,43,602
2025-02-26,Widget B,9,117
2025-02-22,Widget D,36,1512
2025-09-09,Widget D,1,21
2025-02-14,Widget E,23,1012
2025-04-06,Widget E,30,390
2025-12-06,Widget B,4,164
2025-11-22,Widget B,21,441
2025-08-16,Widget C,19,646
2025-06-01,Widget B,20,400
2025-12-18,Widget C,15,195
2025-01-16,Widget C,39,741
2025-02-10,Widget A,10,180
2025-06-11,Widget A,29,551
2025-05-29,Widget C,47,2209
2025-06-13,Widget E,2,100
2025-09-19,Widget A,34,544
2025-08-06,Widget A,33,693
2025-10-15,Widget A,31,1023
2025-08-16,Widget B,28,1120
2025-07-19,Widget B,39,1209
2025-03-29,Widget D,18,288
2025-01-07,Widget D,21,1008
2025-05-15,Widget D,33,1452
2025-01-29,Widget A,3,78
2025-04-23,Widget E,9,423
2025-06-09,Widget A,42,1554
2025-02-20,Widget E,45,675
2025-04-29,Widget B,50,2450
2025-09-25,Widget A,2,92
2025-09-12,Widget D,32,1312
2025-08-27,Widget A,6,222
2025-12-20,Widget D,23,621
2025-05-22,Widget E,33,858
2025-11-27,Widget D,13,143
2025-10-13,Widget E,9,99
2025-02-14,Widget D,5,170
2025-04-29,Widget C,35,1680
2025-12-02,Widget D,38,1064
2025-02-11,Widget B,32,480
2025-04-17,Widget D,16,736
2025-05-15,Widget A,1,37
2025-01-23,Widget A,13,494
2025-08-17,Widget B,44,1320
2025-10-07,Widget D,19,456
2025-03-15,Widget B,5,225
2025-06-14,Widget B,34,986
2025-10-19,Widget A,16,336
2025-01-09,Widget B,45,2160
2025-11-19,Widget E,31,620
2025-01-10,Widget A,38,1026
2025-10-25,Widget E,50,2050
2025-06-17,Widget E,11,385
2025-12-05,Widget D,18,720
2025-04-07,Widget E,26,1248
2025-06-05,Widget E,21,567
2025-06-05,Widget C,19,551
2025-06-18,Widget C,32,832
2025-09-24,Widget B,40,1160
2025-03-17,Widget C,24,792
2025-08-02,Widget A,33,1254
2025-10-12,Widget B,44,1672
2025-04-22,Widget A,18,900
2025-07-10,Widget A,47,1974
2025-03-12,Widget B,2,90
2025-06-12,Widget E,35,1120
2025-09-06,Widget E,44,1804
2025-01-04,Widget D,35,420
2025-11-17,Widget D,25,400
2025-07-15,Widget E,36,1764
2025-10-12,Widget E,43,1548
2025-03-16,Widget C,35,1050
2025-06-12,Widget E,4,164
2025-11-22,Widget B,50,1450
2025-10-12,Widget A,18,846
2025-10-12,Widget C,11,110
2025-05-11,Widget A,9,432
2025-09-12,Widget A,37,999
2025-01-03,Widget D,32,1120
2025-07-16,Widget D,36,540
2025-07-24,Widget D,40,920
2025-09-19,Widget D,6,276
2025-09-06,Widget E,23,483
2025-05-17,Widget A,2,22
2025-05-22,Widget D,29,1218
2025-05-27,Widget E,14,686
2025-11-19,Widget B,36,468
2025-08-08,Widget B,22,1056
2025-08-30,Widget D,17,221
2025-08-18,Widget D,47,1598
2025-09-08,Widget A,23,391
2025-03-29,Widget D,7,203
2025-07-05,Widget D,18,324
2025-10-11,Widget E,41,1353
2025-08-10,Widget E,38,1900
2025-02-07,Widget A,43,903
2025-10-15,Widget A,33,1419
2025-05-19,Widget B,28,896
2025-09-15,Widget B,45,720
2025-09-08,Widget C,42,462
2025-10-06,Widget C,20,500
2025-09-05,Widget C,32,1568
2025-09-02,Widget C,1,15
2025-05-18,Widget D,32,320
2025-05-29,Widget B,23,920
2025-08-18,Widget B,36,1440
2025-10-31,Widget A,42,672
2025-06-01,Widget A,18,846
2025-01-21,Widget A,40,1800
2025-02-12,Widget C,33,825
2025-03-18,Widget A,25,825
2025-01-06,Widget B,24,1080
2025-05-09,Widget E,34,476
2025-03-25,Widget A,34,1088
2025-03-02,Widget B,6,192
2025-04-07,Widget A,13,299
2025-05-10,Widget D,22,836
2025-05-29,Widget D,39,1443
2025-09-30,Widget D,31,372
2025-12-19,Widget C,45,2160
2025-05-06,Widget C,48,1920
2025-02-18,Widget A,3,60
2025-05-06,Widget B,12,348
2025-01-09,Widget E,46,2162
2025-08-28,Widget D,20,640
2025-01-13,Widget B,1,14
2025-04-09,Widget E,34,374
2025-10-31,Widget C,24,1200
2025-06-04,Widget E,43,1075
2025-11-27,Widget E,22,858
2025-06-27,Widget A,33,1353
2025-05-13,Widget A,23,828
2025-10-24,Widget C,12,444
2025-11-10,Widget A,25,475
2025-10-16,Widget B,25,975
2025-12-09,Widget C,39,858
2025-04-13,Widget E,14,378
2025-12-29,Widget E,39,897
2025-10-25,Widget C,46,1702
2025-06-14,Widget C,44,2024
2025-04-16,Widget D,27,270
2025-05-27,Widget C,28,1148
2025-10-08,Widget A,34,816
2025-02-11,Widget A,48,624
2025-07-20,Widget E,14,560
2025-01-14,Widget E,15,195
2025-08-30,Widget C,15,270
2025-05-14,Widget D,28,308
2025-10-24,Widget B,20,820
2025-12-18,Widget E,5,230
2025-01-01,Widget B,20,700
2025-08-09,Widget E,43,1419
2025-07-14,Widget C,17,578
2025-04-22,Widget C,22,660
2025-11-25,Widget A,19,684
2025-08-12,Widget A,25,400
2025-06-23,Widget B,17,442
2025-05-02,Widget D,24,888
2025-09-02,Widget B,29,1247
2025-02-12,Widget D,14,350
2025-06-21,Widget A,24,408
2025-06-15,Widget D,46,460
2025-05-22,Widget A,23,598
2025-03-31,Widget E,38,1900
2025-04-05,Widget E,1,41
2025-02-04,Widget C,27,837
2025-12-11,Widget D,20,580
2025-08-24,Widget E,26,988
2025-05-16,Widget D,10,380
2025-07-26,Widget B,42,1008
2025-03-22,Widget A,3,84
2025-10-08,Widget E,42,1092
2025-08-13,Widget B,5,245
2025-11-30,Widget A,28,308
2025-09-16,Widget C,42,924
2025-01-25,Widget A,17,646
2025-05-05,Widget E,43,2107
2025-06-02,Widget D,21,1008
2025-10-03,Widget C,13,247
2025-04-23,Widget D,50,1100
2025-04-03,Widget E,40,520
2025-10-23,Widget C,5,200
2025-06-22,Widget E,9,369
2025-04-13,Widget B,35,455
2025-05-29,Widget C,44,1980
2025-05-29,Widget C,30,450
2025-06-24,Widget B,29,1218
2025-10-07,Widget E,16,176
2025-10-14,Widget E,42,2100
2025-07-04,Widget B,14,700
2025-06-25,Widget C,45,810
2025-03-20,Widget C,2,60
2025-04-16,Widget E,27,1134
2025-11-01,Widget A,17,425
2025-03-14,Widget E,29,1363
2025-08-05,Widget A,3,93
2025-12-27,Widget B,36,1476
2025-02-11,Widget C,13,156
2025-12-14,Widget A,47,517
2025-03-19,Widget A,17,204
2025-05-17,Widget A,33,1122
2025-03-14,Widget B,37,1406
2025-09-14,Widget A,13,533
2025-11-03,Widget D,22,462
2025-04-03,Widget C,36,540
2025-05-06,Widget E,18,774
2025-12-12,Widget C,13,234
2025-12-10,Widget A,29,609
2025-06-17,Widget B,38,1710
2025-09-03,Widget B,24,432
2025-09-26,Widget A,47,799
2025-09-17,Widget C,21,1008
2025-10-12,Widget D,31,930
2025-07-12,Widget A,5,180
2025-04-30,Widget B,42,840
2025-06-29,Widget D,42,1806
2025-01-19,Widget A,24,672
2025-08-29,Widget B,45,1440
2025-03-14,Widget E,50,2250
2025-10-30,Widget C,45,1080
2025-05-06,Widget C,9,315
2025-01-23,Widget C,8,168
2025-12-04,Widget C,5,190
2025-10-30,Widget B,32,576
2025-11-17,Widget E,30,1230
2025-11-26,Widget B,48,768
2025-08-11,Widget A,39,1755
2025-04-30,Widget C,48,2352
2025-05-15,Widget C,41,1476
2025-10-02,Widget C,44,1012
2025-06-01,Widget C,2,44
2025-06-26,Widget B,38,570
2025-07-24,Widget B,26,988
2025-07-21,Widget B,34,748
2025-01-24,Widget D,34,578
2025-11-10,Widget A,17,255
2025-12-09,Widget C,24,600
2025-09-28,Widget C,26,780
2025-11-07,Widget C,8,144
2025-07-04,Widget B,23,920
2025-01-08,Widget C,40,1280
2025-12-12,Widget C,48,528
2025-05-17,Widget C,34,986
2025-04-03,Widget A,38,1254
2025-02-18,Widget A,41,1394
2025-11-17,Widget A,44,792
2025-02-01,Widget C,9,144
2025-02-28,Widget E,49,1666
2025-06-30,Widget B,48,1728
2025-02-21,Widget D,20,360
2025-04-15,Widget A,34,1530
2025-05-03,Widget E,35,1085
2025-01-09,Widget E,43,1720
2025-12-15,Widget C,44,1408
2025-05-16,Widget B,50,2000
2025-08-06,Widget D,18,378
2025-06-19,Widget E,3,129
2025-11-16,Widget E,38,1900
2025-04-25,Widget A,44,1496
2025-03-26,Widget C,11,407
2025-07-19,Widget C,28,1120
2025-03-24,Widget E,35,1470
2025-11-20,Widget A,28,1204
2025-07-07,Widget D,50,2250
2025-08-21,Widget D,7,231
2025-12-08,Widget B,16,544
2025-08-10,Widget C,44,1100
2025-06-21,Widget C,37,407
2025-09-04,Widget E,34,408
2025-10-28,Widget B,49,1568
2025-10-04,Widget B,5,250
2025-04-20,Widget B,38,1824
2025-07-18,Widget A,9,180
2025-08-10,Widget E,25,500
2025-06-29,Widget D,18,666
2025-02-15,Widget D,44,1540
2025-12-24,Widget C,48,528
2025-01-14,Widget B,43,559
2025-01-14,Widget C,10,210
2025-05-19,Widget C,19,798
2025-05-07,Widget B,17,459
2025-12-04,Widget B,25,1100
2025-03-11,Widget D,13,650
2025-10-18,Widget B,16,336
2025-08-09,Widget B,4,160
2025-05-10,Widget D,6,246
2025-06-25,Widget B,10,310
2025-07-27,Widget B,41,1148
2025-01-11,Widget A,48,2064
2025-09-14,Widget C,36,1476
2025-07-15,Widget E,9,306
2025-02-05,Widget D,19,760
2025-02-05,Widget D,12,180
2025-09-19,Widget A,28,588
2025-08-22,Widget D,8,312
2025-05-10,Widget E,44,1144
2025-04-24,Widget A,10,230
2025-03-24,Widget D,48,1152
2025-03-05,Widget A,41,1353
2025-08-27,Widget E,43,989
2025-02-01,Widget C,31,496
2025-11-17,Widget B,24,384
2025-03-06,Widget E,19,190
2025-01-28,Widget E,13,572
2025-04-12,Widget D,37,592
2025-12-16,Widget A,18,792
2025-02-03,Widget D,15,495
2025-06-29,Widget B,49,1029
2025-08-13,Widget E,40,1920
2025-04-10,Widget A,3,144
2025-05-14,Widget B,25,475
2025-06-30,Widget E,8,200
2025-03-05,Widget C,15,435
2025-08-03,Widget A,16,416
2025-11-04,Widget B,11,220
2025-09-16,Widget C,25,725
2025-07-11,Widget C,24,552
2025-04-05,Widget A,6,168
2025-09-12,Widget E,39,546
2025-10-03,Widget E,38,1672
2025-08-23,Widget A,2,62
2025-09-27,Widget E,23,414
2025-02-09,Widget C,1,43
2025-05-01,Widget E,14,210
2025-05-18,Widget A,39,780
2025-06-02,Widget E,8,120
2025-09-24,Widget C,25,325
2025-12-19,Widget C,7,140
2025-07-25,Widget E,37,1295
2025-07-01,Widget A,11,132
2025-03-27,Widget B,11,154
2025-11-17,Widget E,5,230
2025-09-09,Widget B,42,1050
2025-07-07,Widget A,43,1333
2025-08-15,Widget C,17,680
2025-06-12,Widget C,8,112
2025-11-07,Widget B,19,855
2025-06-09,Widget D,14,294
2025-11-15,Widget E,8,176
2025-04-02,Widget E,44,1760
2025-02-27,Widget B,24,288
2025-03-06,Widget E,8,80
2025-06-03,Widget C,12,324
2025-10-13,Widget C,23,552
2025-05-16,Widget C,30,390
2025-10-02,Widget A,48,720
2025-03-23,Widget B,18,324
2025-11-06,Widget D,48,672
2025-05-07,Widget D,46,920
2025-08-25,Widget A,4,168
2025-09-29,Widget D,44,2024
2025-10-20,Widget C,18,882
2025-11-07,Widget E,16,352
2025-05-08,Widget C,32,448
2025-09-04,Widget C,47,1692
2025-08-24,Widget C,19,684
2025-05-31,Widget D,3,30
2025-04-16,Widget A,29,1102
2025-06-18,Widget D,5,240
2025-08-16,Widget B,12,552
2025-09-28,Widget B,33,627
2025-11-21,Widget D,50,2150
2025-01-17,Widget B,6,198
2025-09-18,Widget A,9,405
2025-05-11,Widget C,48,2112
2025-04-24,Widget B,41,1271
2025-07-31,Widget E,28,1204
2025-06-16,Widget D,44,880
2025-12-01,Widget B,40,560
2025-08-04,Widget B,45,2160
2025-04-02,Widget D,47,2115
2025-07-25,Widget C,41,574
2025-10-15,Widget C,34,1598
2025-10-05,Widget C,13,221
2025-08-02,Widget C,2,80
2025-07-30,Widget A,28,560
2025-06-02,Widget B,40,1880
2025-05-31,Widget D,6,204
2025-04-23,Widget A,29,464
2025-12-13,Widget D,45,1530
2025-07-26,Widget D,26,1066
2025-04-14,Widget A,24,528
2025-07-07,Widget C,44,1232
2025-12-29,Widget C,2,50
2025-10-31,Widget A,28,280
2025-10-01,Widget D,25,1075
2025-06-19,Widget C,14,336
2025-09-01,Widget A,35,875
2025-03-05,Widget E,14,490
2025-10-11,Widget B,41,738
2025-03-18,Widget B,16,608
2025-03-10,Widget E,43,2064
2025-11-12,Widget E,44,968
2025-06-02,Widget C,1,15
2025-10-14,Widget B,38,1254
2025-06-15,Widget A,7,287
2025-07-05,Widget B,44,1672
2025-12-01,Widget C,29,493
2025-01-19,Widget A,4,104
2025-08-24,Widget C,43,1548
2025-05-22,Widget B,46,552
2025-10-25,Widget B,16,720
2025-08-29,Widget D,13,442
2025-02-01,Widget C,14,406
2025-09-13,Widget C,42,1470
2025-02-16,Widget A,33,561
2025-03-30,Widget E,23,782
2025-05-30,Widget A,35,630
2025-05-06,Widget D,12,348
2025-11-01,Widget D,8,192
2025-11-27,Widget E,25,300
2025-01-24,Widget E,31,899
2025-07-25,Widget C,10,450
2025-12-05,Widget D,29,464
2025-10-26,Widget A,48,1008
2025-07-17,Widget D,20,640
2025-06-01,Widget D,10,240
2025-08-13,Widget B,47,1363
2025-01-02,Widget D,43,1978
2025-03-24,Widget B,40,720
2025-04-12,Widget A,47,470
2025-02-25,Widget C,18,810
2025-06-18,Widget D,50,1650
2025-07-17,Widget C,50,2100
2025-06-23,Widget B,8,264
2025-08-16,Widget D,48,528
2025-08-10,Widget C,48,960
2025-02-22,Widget B,25,925
2025-09-26,Widget D,43,1247
2025-03-02,Widget A,28,1176
2025-02-28,Widget A,33,1188
2025-09-23,Widget A,29,1189
2025-08-06,Widget A,13,468
2025-01-16,Widget C,44,2024
2025-10-27,Widget E,28,1204
2025-12-17,Widget A,28,644
2025-11-25,Widget A,13,312
2025-10-02,Widget A,9,207
2025-05-04,Widget A,33,1485
2025-10-24,Widget E,1,47
2025-05-24,Widget C,30,840
2025-11-18,Widget C,25,1025
2025-04-04,Widget B,37,518
2025-05-28,Widget A,50,2200
2025-10-30,Widget D,7,287
2025-01-18,Widget A,1,40
2025-08-14,Widget A,13,143
2025-10-27,Widget D,7,266
2025-07-16,Widget A,19,266
2025-03-16,Widget B,38,608
2025-07-26,Widget C,24,1128
2025-05-16,Widget E,9,333
2025-03-10,Widget D,23,736
2025-08-02,Widget A,30,990
2025-10-31,Widget B,19,760
2025-02-10,Widget E,8,112
2025-09-10,Widget B,8,192
2025-01-14,Widget B,34,714
2025-06-17,Widget A,10,350
2025-01-31,Widget B,2,50
2025-03-27,Widget E,30,1290
2025-02-28,Widget C,47,1833
2025-10-07,Widget C,43,903
2025-03-14,Widget D,44,1100
2025-12-26,Widget C,42,1470
2025-04-05,Widget A,23,575
2025-03-30,Widget B,1,25
2025-10-13,Widget A,35,420
2025-03-08,Widget C,21,672
2025-03-10,Widget A,7,245
2025-01-19,Widget E,25,375
2025-04-10,Widget D,38,1178
2025-09-14,Widget B,14,546
2025-02-03,Widget D,12,144
2025-09-03,Widget C,14,182
2025-02-28,Widget E,21,987
2025-07-07,Widget B,20,820
2025-03-18,Widget B,7,343
2025-04-01,Widget C,29,493
2025-10-07,Widget B,42,1638
2025-12-01,Widget D,28,476
2025-05-28,Widget D,11,418
2025-03-19,Widget C,49,1960
2025-09-29,Widget A,39,1716
2025-04-30,Widget A,4,180
2025-09-22,Widget B,48,528
2025-04-23,Widget C,14,630
2025-04-15,Widget A,37,703
2025-03-03,Widget B,24,1008
2025-03-20,Widget B,10,490
2025-10-04,Widget D,23,644
2025-07-27,Widget A,19,532
2025-01-01,Widget D,12,516
2025-08-29,Widget B,43,688
2025-05-09,Widget C,2,38
2025-03-21,Widget B,2,88
2025-09-30,Widget E,19,380
2025-10-29,Widget C,38,380
2025-06-13,Widget B,18,810
2025-04-21,Widget D,16,400
2025-08-09,Widget E,10,310
2025-11-20,Widget E,12,168
2025-06-14,Widget C,14,392
2025-09-02,Widget E,46,1564
2025-11-23,Widget D,12,588
2025-07-27,Widget E,22,594
2025-06-01,Widget C,28,980
2025-01-06,Widget A,2,36
2025-10-13,Widget B,50,2350
2025-03-25,Widget A,29,1073
2025-03-21,Widget D,31,992
2025-12-14,Widget D,46,1196
2025-04-20,Widget E,3,129
2025-02-01,Widget B,39,1638
2025-09-17,Widget E,49,833
2025-01-17,Widget D,17,782
2025-06-25,Widget A,22,220
2025-05-19,Widget A,10,220
2025-09-17,Widget C,22,594
2025-07-23,Widget B,8,192
2025-12-23,Widget B,13,533
2025-11-23,Widget C,32,608
2025-05-19,Widget B,30,660
2025-11-04,Widget A,3,99
2025-03-21,Widget A,2,44
2025-05-02,Widget D,19,779
2025-11-30,Widget C,36,864
2025-04-12,Widget B,40,480
2025-03-26,Widget C,36,1080
2025-04-14,Widget D,16,640
2025-12-21,Widget D,50,2100
2025-01-01,Widget E,6,300
2025-04-15,Widget A,38,760
2025-05-27,Widget E,12,180
2025-05-11,Widget E,2,50
2025-03-02,Widget A,44,968
2025-05-25,Widget E,34,1428
2025-09-23,Widget E,41,861
2025-09-15,Widget D,29,1073
2025-02-06,Widget D,46,1196
2025-10-15,Widget C,28,980
2025-04-23,Widget C,10,450
2025-08-27,Widget E,12,588
2025-10-10,Widget E,3,96
2025-05-17,Widget E,36,936
2025-04-03,Widget C,41,1640
2025-05-18,Widget D,15,225
2025-06-06,Widget B,39,1560
2025-11-24,Widget C,5,235
2025-03-26,Widget C,40,1920
2025-02-23,Widget D,23,667
2025-09-23,Widget B,48,912
2025-07-31,Widget D,10,280
2025-12-18,Widget A,38,684
2025-07-04,Widget E,46,598
2025-03-15,Widget E,50,1750
2025-09-18,Widget B,43,1247
2025-07-25,Widget A,17,629
2025-09-21,Widget A,2,34
2025-04-18,Widget D,40,760
2025-10-18,Widget D,31,1240
2025-11-21,Widget C,46,736
2025-01-23,Widget D,5,135
2025-11-18,Widget C,22,1056
2025-09-06,Widget E,40,1440
2025-10-13,Widget B,27,1269
2025-09-23,Widget A,7,315
2025-09-25,Widget D,14,462
2025-07-17,Widget A,29,1160
2025-10-12,Widget C,11,132
2025-10-06,Widget C,48,1920
2025-11-17,Widget E,47,1363
2025-12-24,Widget C,47,1692
2025-01-15,Widget C,32,1216
2025-03-12,Widget A,18,864
2025-07-27,Widget B,33,561
2025-11-29,Widget E,1,26
2025-02-26,Widget A,15,210
2025-03-18,Widget E,32,1280
2025-09-04,Widget E,27,783
2025-01-24,Widget D,5,235
2025-02-23,Widget E,23,989
2025-07-24,Widget E,33,1254
2025-07-15,Widget D,19,475
2025-03-21,Widget C,35,1400
2025-07-09,Widget D,31,310
2025-10-14,Widget D,10,110
2025-06-25,Widget C,46,874
2025-11-23,Widget B,15,555
2025-11-26,Widget B,18,450
2025-08-17,Widget A,21,273
2025-04-17,Widget C,31,775
2025-02-03,Widget E,40,1880
2025-08-23,Widget E,49,2450
2025-04-27,Widget C,7,189
2025-01-29,Widget E,35,805
2025-09-22,Widget E,7,105
2025-02-05,Widget B,36,1476
2025-09-27,Widget B,34,850
2025-01-03,Widget A,32,992
2025-05-28,Widget C,29,696
2025-08-17,Widget E,38,1824
2025-10-26,Widget B,13,377
2025-09-08,Widget E,32,320
2025-12-10,Widget B,10,350
2025-05-16,Widget A,17,442
2025-07-12,Widget A,23,598
2025-06-03,Widget E,42,1680
2025-11-02,Widget D,12,588
2025-09-23,Widget E,42,1848
2025-12-01,Widget A,43,516
2025-03-23,Widget C,39,1794
2025-09-27,Widget B,38,456
2025-01-30,Widget B,6,108
2025-01-07,Widget E,41,410
2025-02-06,Widget D,14,658
2025-03-03,Widget D,4,84
2025-09-12,Widget D,37,1332
2025-10-16,Widget A,21,987
2025-08-30,Widget E,27,351
2025-06-17,Widget A,43,1720
2025-11-06,Widget A,31,775
2025-02-03,Widget C,11,473
2025-09-08,Widget B,19,475
2025-12-26,Widget A,5,115
2025-12-30,Widget A,5,80
2025-10-20,Widget B,7,133
2025-12-18,Widget B,1,26
2025-10-05,Widget C,41,1066
2025-10-25,Widget A,35,770
2025-09-08,Widget C,33,726
2025-10-09,Widget A,30,510
2025-03-31,Widget C,40,1080
2025-07-21,Widget E,8,344
2025-12-13,Widget D,26,650
2025-07-01,Widget B,37,1369
2025-03-06,Widget E,26,364
2025-05-09,Widget B,31,403
2025-06-05,Widget B,29,928
2025-12-14,Widget B,11,396
2025-09-27,Widget C,38,1254
2025-06-15,Widget D,26,1066
2025-10-11,Widget B,40,1440
2025-01-18,Widget A,28,1008
2025-03-19,Widget D,41,2009
2025-12-22,Widget D,48,528
2025-05-11,Widget D,25,300
2025-07-29,Widget C,28,616
2025-01-07,Widget B,8,360
2025-12-27,Widget D,5,75
2025-03-19,Widget D,25,875
2025-11-07,Widget B,50,1650
2025-02-13,Widget A,25,975
2025-12-06,Widget D,12,348
2025-10-22,Widget D,24,1152
2025-08-13,Widget B,46,1472
2025-12-27,Widget E,32,864
2025-08-26,Widget C,39,1404
2025-04-02,Widget E,23,1012
2025-07-29,Widget D,33,1518
2025-01-27,Widget E,3,96
2025-10-06,Widget D,30,1080
2025-08-20,Widget C,42,1218
2025-10-28,Widget A,20,380
2025-07-02,Widget B,30,900
2025-08-06,Widget C,10,400
2025-06-14,Widget D,48,1440
2025-11-20,Widget B,44,748
2025-11-30,Widget E,40,1240
2025-04-04,Widget A,1,32
2025-01-22,Widget C,1,31
